Insulation,Temperature,Num_Occupants,Avg_Age,Home_Size
40508,6,71,10,64.0,7
40509,2,53,8,61.5,7
40510,3,58,8,34.7,5
40511,2,72,8,53.8,8
40512,7,82,5,54.2,7
40513,0,44,8,38.9,3
40514,1,41,2,43.1,3
40515,6,64,10,19.9,4
40516,4,45,5,68.3,6
40517,5,84,3,53.3,8
40518,7,82,6,29.0,1
40519,2,72,3,21.8,2
40520,3,47,2,66.7,1
40521,7,55,6,35.8,1
40522,5,82,3,54.5,3
40523,8,66,6,51.6,1
40524,5,39,1,63.4,6
40525,2,68,3,62.8,2
40526,1,71,6,16.5,6
40527,8,70,9,29.5,7
40528,8,86,2,43.1,4
40529,6,49,10,32.6,1
40530,6,46,1,50.2,3
40531,8,66,4,63.0,1
40532,6,79,2,41.9,1
40533,8,51,3,46.6,2
40534,4,89,9,71.9,8
40535,8,81,8,24.2,4
40536,4,75,10,36.1,4
40537,1,84,3,45.9,5
40538,7,55,5,43.5,6
40539,8,67,8,68.2,3
40540,7,56,9,44.4,6
40541,0,90,9,26.7,1
40542,4,67,2,30.3,1
40543,3,82,7,26.6,8
40544,0,81,9,63.0,7
40545,2,85,5,33.9,3
40546,4,56,4,64.2,1
40547,8,54,6,36.4,4
40548,1,87,10,27.1,4
40549,7,67,3,44.4,4
40550,4,40,6,71.6,4
40551,1,47,1,64.5,4
40552,6,68,10,70.2,2
40553,8,61,5,48.8,8
40554,6,45,4,16.4,3
40555,4,86,6,30.1,6
40556,1,86,7,34.7,2
40557,2,65,4,28.3,2
40558,5,82,10,53.0,1
40559,1,75,2,31.9,3
40560,7,76,4,23.7,5
40561,2,59,6,43.2,8
40562,3,41,6,57.7,7
40563,2,61,10,56.0,5
40564,4,68,1,52.0,1
40565,8,50,5,40.6,2
40566,0,40,5,45.5,8
40567,6,47,5,17.1,8
40568,0,83,2,25.1,3
40569,8,56,6,72.5,1
40570,3,49,4,20.6,3
40571,7,38,10,42.5,4
40572,7,78,10,48.8,2
40573,6,42,10,25.5,4
40574,8,68,3,22.0,4
40575,6,45,3,17.4,4
40576,7,49,4,64.3,2
40577,3,72,9,19.1,2
40578,1,90,7,53.3,7
40579,0,39,3,60.6,5
40580,8,67,4,43.9,5
40581,2,74,9,63.6,8
40582,5,49,9,64.7,1
40583,7,63,3,57.3,5
40584,2,78,2,71.9,1
40585,3,45,4,51.8,3
40586,8,48,4,68.5,6
40587,7,81,7,64.9,3
40588,6,81,4,51.9,2
40589,1,62,5,59.9,5
40590,0,85,1,40.4,2
40591,5,53,2,53.1,5
40592,6,49,9,18.5,4
40593,7,79,8,72.0,6
40594,7,81,6,24.1,5
40595,5,46,4,51.2,3
40596,0,50,6,51.2,6
40597,5,59,7,15.8,7
40598,1,49,8,40.1,2
40599,2,63,3,33.4,8
40600,0,38,8,32.9,4
40601,5,63,1,62.2,3
40602,6,67,10,57.9,2
40603,7,69,3,29.7,5
40604,0,41,8,35.9,2
40605,3,48,3,32.3,2
40606,3,72,9,20.7,8
40607,1,57,9,42.9,4
40608,1,52,5,60.6,2
40609,2,55,5,30.5,8
40610,8,40,9,23.6,6
40611,0,66,1,53.4,4
40612,0,75,6,32.6,8
40613,6,85,7,31.0,8
40614,8,85,8,61.5,1
40615,0,75,10,15.5,6
40616,3,49,8,17.8,6
40617,1,46,7,56.5,1
40618,5,79,7,39.6,4
40619,6,74,5,20.5,5
40620,8,75,7,69.9,8
40621,4,38,6,47.9,6
40622,5,85,9,38.4,7
40623,3,63,10,70.9,1
40624,6,44,10,27.6,1
40625,2,65,2,40.2,4
40626,4,50,9,60.8,8
40627,1,48,4,16.4,7
40628,4,39,6,49.6,5
40629,2,50,4,30.7,1
40630,8,57,10,42.6,4
40631,3,64,9,16.0,6
40632,8,70,2,23.6,2
40633,7,83,4,19.1,3
40634,0,40,7,58.1,1
40635,4,56,3,51.7,7
40636,0,38,5,42.4,6
40637,0,47,5,59.7,7
40638,8,50,2,71.2,4
40639,1,56,4,36.6,1
40640,8,46,8,64.9,4
40641,8,56,9,52.1,5
40642,5,50,2,19.4,6
40643,1,53,10,70.1,8
40644,4,38,4,54.6,6
40645,7,66,4,38.8,6
40646,2,47,5,25.3,1
40647,1,58,8,68.2,2
40648,6,56,8,42.3,7
40649,5,82,6,46.1,6
40650,2,86,6,18.3,3
40651,0,84,3,61.7,2
40652,7,88,5,25.0,7
40653,7,40,1,47.1,8
40654,4,67,10,33.2,3
40655,6,54,8,51.0,6
40656,5,88,7,25.0,8
40657,6,41,9,44.0,8
40658,4,67,7,67.7,3
40659,3,66,9,19.8,6
40660,5,80,4,55.6,6
40661,4,90,4,40.6,8
40662,2,51,6,68.8,5
40663,3,81,5,64.3,2
40664,4,67,4,45.7,5
40665,2,75,4,33.5,1
40666,1,47,2,28.2,3
40667,7,75,2,16.2,7
40668,4,54,3,27.5,7
40669,3,73,4,64.1,1
40670,0,81,6,44.5,1
40671,6,48,8,49.3,8
40672,2,51,10,21.0,3
40673,2,52,5,65.6,8
40674,8,41,6,67.9,1
40675,2,53,9,71.3,5
40676,5,90,3,66.7,2
40677,2,41,4,67.6,3
40678,2,46,2,20.4,6
40679,4,48,4,63.2,5
40680,3,44,9,49.8,6
40681,8,70,4,63.1,3
40682,7,63,8,51.5,5
40683,3,61,9,34.0,8
40684,2,81,1,19.9,3
40685,8,71,1,51.7,6
40686,1,61,5,61.2,4
40687,8,78,3,36.5,5
40688,0,70,4,59.2,8
40689,7,85,8,50.7,5
40690,6,40,6,64.5,1
40691,5,89,8,63.6,4
40692,0,78,4,60.3,6
40693,1,79,9,41.5,4
40694,7,47,1,29.9,2
40695,5,58,3,40.9,7
40696,4,87,9,26.6,6
40697,3,38,3,48.9,7
40698,2,50,1,21.0,4
40699,8,77,3,52.7,7
40700,4,74,1,41.9,4
40701,2,84,7,36.5,8
40702,7,42,3,33.2,8
40703,1,73,1,54.3,3
40704,4,45,2,40.2,1
40705,8,90,6,61.7,2
40706,0,63,1,70.8,8
40707,6,62,5,71.4,5
40708,7,40,2,42.3,2
40709,2,53,5,62.7,5
40710,3,80,10,50.7,1
40711,4,88,4,64.5,7
40712,0,79,2,26.8,5
40713,7,49,2,56.6,5
40714,0,78,4,29.5,1
40715,5,45,7,60.5,5
40716,8,46,5,72.2,5
40717,0,59,10,57.7,1
40718,5,66,3,41.9,6
40719,0,90,2,39.2,3
40720,0,69,5,51.9,3
40721,3,74,2,27.9,6
40722,4,89,5,55.8,5
40723,4,90,1,37.2,6
40724,2,80,8,40.0,7
40725,7,43,10,36.4,7
40726,0,64,2,53.7,3
40727,5,87,5,51.0,8
40728,8,49,9,52.9,1
40729,1,56,5,39.8,4
40730,3,76,8,64.0,8
40731,2,54,3,27.2,6
40732,7,69,3,46.4,6
40733,3,62,9,60.4,8
40734,6,84,1,49.4,1
40735,1,90,2,59.2,2
40736,5,55,7,38.9,2
40737,4,68,10,37.0,3
40738,5,40,3,48.6,4
40739,0,52,2,69.1,8
40740,3,67,3,25.9,8
40741,5,54,3,49.8,7
40742,4,43,8,50.7,5
40743,6,86,2,21.8,7
40744,4,43,7,67.7,3
40745,8,40,9,67.2,8
40746,4,41,7,71.4,3
40747,2,60,2,59.3,3
40748,0,76,7,47.8,2
40749,3,62,4,35.2,6
40750,4,57,7,27.1,8
40751,5,53,2,70.1,7
40752,1,71,9,35.2,6
40753,8,63,1,29.5,3
40754,0,70,8,51.3,6
40755,4,44,4,62.3,2
40756,2,88,5,59.6,3
40757,8,87,10,23.5,6
40758,7,52,4,33.1,3
40759,4,62,3,24.3,7
40760,4,67,10,66.0,7
40761,4,62,2,22.4,8
40762,3,65,8,69.0,6
40763,7,68,5,16.4,8
40764,7,39,10,54.4,7
40765,5,83,5,30.5,3
40766,6,48,4,46.6,8
40767,6,61,10,27.4,7
40768,3,73,4,67.0,7
40769,3,38,9,64.3,2
40770,7,69,5,60.1,6
40771,4,86,3,41.8,7
40772,8,49,9,60.6,7
40773,6,46,6,66.6,5
40774,6,44,4,69.9,6
40775,3,46,9,34.4,1
40776,0,85,6,56.2,4
40777,0,68,9,52.0,1
40778,1,43,4,46.3,6
40779,4,86,5,64.7,4
40780,4,86,6,30.1,2
40781,4,61,6,24.2,6
40782,3,67,10,32.5,4
40783,7,88,10,46.6,1
40784,6,53,5,17.8,4
40785,5,51,8,63.7,8
40786,3,89,1,49.2,5
40787,8,38,6,58.6,1
40788,4,87,5,61.4,7
40789,2,62,2,52.3,5
40790,5,68,1,61.8,2
40791,2,72,5,72.7,5
40792,4,47,1,31.2,6
40793,5,39,10,27.9,5
40794,4,41,1,16.5,4
40795,6,38,8,53.9,6
40796,4,64,3,68.7,6
40797,1,81,8,19.2,5
40798,3,77,10,33.8,7
40799,0,57,5,66.2,8
40800,2,43,10,66.9,5
40801,4,83,10,45.3,6
40802,3,45,6,47.7,7
40803,0,57,7,49.4,3
40804,8,69,5,31.7,5
40805,8,72,1,41.4,2
40806,2,57,6,33.3,2
40807,7,53,3,16.5,8
40808,7,56,7,29.4,7
40809,4,58,10,41.5,3
40810,1,56,6,54.6,1
40811,4,58,3,37.4,3
40812,6,52,7,22.8,5
40813,3,67,2,23.8,7
40814,8,84,2,37.9,6
40815,3,65,1,34.7,6
40816,7,77,3,46.8,1
40817,0,55,5,29.1,1
40818,7,52,3,65.9,3
40819,2,38,5,40.0,3
40820,8,47,6,25.1,4
40821,2,63,3,27.8,3
40822,5,61,7,40.3,7
40823,0,74,10,68.6,4
40824,7,79,8,20.1,8
40825,3,63,1,52.4,4
40826,0,76,5,30.7,2
40827,1,60,2,28.3,6
40828,7,75,8,23.2,4
40829,8,41,7,21.8,3
40830,7,82,2,55.8,1
40831,0,60,5,55.5,8
40832,1,85,6,71.3,5
40833,3,85,5,30.5,7
40834,1,54,4,37.7,3
40835,0,46,2,23.2,7
40836,0,44,5,30.3,7
40837,3,40,1,42.5,8
40838,7,46,7,39.2,1
40839,5,73,4,35.1,3
40840,7,62,1,63.2,7
40841,8,71,6,44.4,8
40842,7,67,6,71.7,8
40843,4,58,6,65.1,3
40844,2,46,3,26.7,5
40845,4,41,8,24.9,4
40846,0,90,5,31.5,2
40847,4,42,7,28.4,6
40848,1,69,3,67.7,1
40849,7,69,6,32.7,4
40850,2,72,7,44.0,2
40851,7,43,5,54.0,3
40852,7,48,2,64.3,7
40853,4,48,5,70.4,8
40854,7,70,3,61.1,5
40855,4,55,2,27.6,6
40856,8,87,3,71.2,1
40857,0,60,4,70.3,7
40858,0,87,6,35.8,4
40859,5,46,4,54.7,5
40860,4,85,4,54.9,5
40861,6,54,2,33.8,6
40862,0,59,10,29.1,6
40863,0,51,8,31.2,1
40864,5,69,2,34.1,2
40865,2,84,2,20.0,6
40866,8,60,7,45.1,5
40867,7,82,3,65.6,3
40868,3,57,9,47.1,7
40869,1,69,1,69.6,6
40870,1,66,4,29.6,5
40871,4,39,10,19.3,3
40872,0,63,3,66.7,3
40873,1,67,7,50.5,6
40874,0,68,1,69.6,5
40875,0,41,6,24.3,4
40876,0,59,3,64.0,5
40877,0,54,8,29.8,8
40878,4,84,7,36.0,1
40879,5,40,8,45.4,4
40880,2,61,1,19.5,2
40881,0,46,5,33.7,8
40882,4,40,5,58.0,8
40883,4,41,4,15.7,6
40884,2,80,2,28.4,6
40885,2,39,1,25.7,2
40886,3,86,7,71.5,1
40887,7,44,6,66.8,5
40888,0,51,7,32.8,4
40889,4,81,3,27.4,2
40890,6,54,1,27.6,4
40891,1,47,5,65.2,1
40892,4,54,3,28.7,3
40893,4,89,2,45.8,7
40894,0,90,2,42.0,2
40895,5,59,6,20.5,2
40896,8,70,8,43.3,7
40897,0,90,4,20.2,4
40898,6,45,5,63.1,5
40899,8,78,8,60.2,5
40900,4,77,6,41.1,1
40901,7,68,4,32.4,5
40902,8,52,9,30.5,2
40903,4,65,1,46.3,5
40904,4,80,1,20.4,4
40905,2,39,9,67.1,4
40906,5,74,6,23.4,6
40907,4,46,9,41.7,4
40908,6,89,10,66.9,7
40909,4,48,9,22.0,2
40910,8,40,5,23.4,7
40911,5,47,1,37.2,2
40912,3,80,6,69.1,6
40913,4,59,8,54.2,3
40914,0,38,6,31.4,5
40915,5,82,3,46.9,5
40916,7,52,4,52.2,5
40917,0,48,9,41.8,4
40918,8,54,9,16.9,7
40919,0,56,10,28.7,3
40920,3,74,9,36.5,1
40921,2,63,4,64.7,6
40922,1,59,8,17.5,1
40923,3,40,3,47.5,1
40924,7,42,5,15.7,4
40925,4,65,7,16.3,4
40926,5,83,4,27.6,1
40927,0,85,7,42.5,2
40928,1,39,6,22.9,1
40929,8,81,4,59.0,2
40930,3,68,2,70.0,3
40931,3,59,5,15.4,5
40932,1,61,3,41.2,2
40933,5,59,9,18.8,4
40934,5,55,3,59.0,4
40935,7,43,3,15.2,1
40936,6,49,4,38.3,8
40937,4,41,3,64.0,4
40938,5,50,1,43.0,1
40939,3,68,6,67.1,3
40940,7,77,4,28.8,3
40941,1,75,9,44.1,2
40942,5,65,3,43.0,3
40943,1,62,1,53.9,3
40944,4,65,2,18.6,3
40945,1,64,2,23.0,2
40946,8,38,8,37.7,6
40947,4,83,2,28.1,6
40948,0,50,5,55.5,3
40949,4,68,9,59.3,7
40950,1,73,3,58.7,7
40951,4,41,3,29.7,2
40952,1,73,5,53.3,1
40953,6,83,4,26.8,4
40954,4,89,3,38.9,3
40955,0,48,6,67.2,2
40956,1,41,9,36.3,7
40957,2,53,2,38.4,6
40958,5,69,7,49.5,5
40959,0,72,6,16.9,3
40960,3,78,9,25.5,1
40961,3,87,2,67.7,4
40962,0,85,10,41.4,3
40963,6,42,8,21.3,1
40964,6,50,4,29.2,6
40965,1,43,3,63.4,6
40966,1,86,10,61.5,3
40967,4,63,5,48.7,2
40968,1,89,8,67.1,5
40969,2,48,10,53.0,4
40970,1,79,8,36.0,3
40971,4,48,4,45.5,3
40972,2,46,7,41.6,2
40973,4,75,4,33.1,1
40974,4,74,8,51.1,7
40975,5,43,9,34.0,2
40976,7,46,1,69.2,8
40977,1,38,7,32.8,4
40978,0,38,4,33.2,1
40979,4,60,8,21.3,3
40980,4,78,9,37.9,8
40981,5,43,6,19.6,6
40982,7,67,8,55.7,7
40983,2,81,7,24.7,1
40984,3,74,8,64.4,8
40985,1,80,3,65.2,2
40986,4,82,10,67.0,7
40987,4,78,3,28.5,2
40988,4,79,3,24.7,5
40989,4,56,6,72.1,1
40990,8,51,9,63.1,6
40991,3,39,5,30.8,7
40992,4,63,2,20.2,5
40993,1,73,9,23.3,4
40994,5,56,6,56.8,8
40995,4,46,6,15.9,4
40996,3,85,6,18.9,6
40997,1,85,8,70.1,6
40998,6,57,5,72.5,7
40999,6,62,2,67.8,5
41000,1,73,2,51.8,4
41001,8,62,8,47.9,3
41002,2,85,1,54.1,3
41003,2,89,3,41.7,3
41004,4,78,8,18.7,1
41005,7,80,2,22.0,5
41006,0,62,4,65.5,4
41007,8,70,8,40.4,1
41008,0,69,5,29.1,5
41009,1,73,3,62.9,4
41010,7,64,9,38.2,3
41011,7,44,8,60.1,1
41012,4,68,3,26.8,3
41013,5,60,7,21.5,7
41014,6,40,9,62.4,1
41015,2,87,5,35.7,2
41016,5,56,7,32.9,3
41017,1,42,2,22.6,1
41018,0,82,9,62.5,3
41019,2,87,2,18.8,8
41020,7,54,2,31.0,4
41021,0,40,3,35.3,7
41022,1,43,3,37.9,8
41023,1,67,3,17.8,4
41024,0,61,8,47.8,4
41025,8,38,6,52.5,1
41026,1,61,7,26.7,5
41027,1,61,6,55.0,3
41028,2,49,2,24.8,5
41029,6,50,10,63.0,7
41030,1,38,1,38.9,2
41031,7,42,4,61.2,2
41032,7,87,6,67.5,3
41033,3,76,10,38.0,7
41034,8,82,2,58.5,4
41035,4,62,7,29.1,1
41036,5,64,3,44.7,7
41037,7,51,7,59.8,8
41038,6,88,9,65.8,7
41039,4,38,5,16.2,4
41040,7,89,5,33.0,7
41041,8,88,8,69.6,8
41042,1,58,8,16.2,2
41043,4,57,7,16.3,4
41044,7,76,5,18.7,8
41045,3,87,6,53.4,7
41046,2,49,10,36.5,2
41047,8,76,9,69.0,6
41048,2,39,7,33.8,4
41049,0,78,4,38.2,2
41050,8,54,9,62.0,3
41051,1,55,8,39.5,8
41052,1,41,5,34.7,7
41053,0,51,1,72.6,4
41054,0,83,10,52.8,5
41055,2,59,3,21.4,8
41056,3,90,4,33.4,1
41057,1,39,1,45.3,6
41058,6,71,7,47.1,4
41059,7,77,4,31.1,6
41060,4,74,4,21.0,2
41061,7,48,1,52.7,6
41062,4,40,3,29.2,4
41063,0,84,8,71.3,6
41064,4,45,9,18.8,7
41065,1,88,4,64.0,5
41066,8,74,3,55.3,5
41067,1,42,10,42.5,5
41068,4,51,3,42.6,7
41069,5,78,8,71.6,5
41070,0,52,1,35.6,7
41071,2,45,1,23.2,5
41072,3,66,1,46.9,7
41073,6,47,8,57.4,6
41074,2,79,7,31.9,1
41075,5,40,1,29.0,5
41076,4,82,2,62.7,5
41077,7,69,3,20.8,1
41078,2,47,8,25.6,6
41079,3,66,7,49.5,4
41080,0,78,6,34.6,2
41081,0,78,2,24.4,7
41082,4,55,4,44.1,4
41083,0,50,3,17.0,5
41084,4,79,5,33.6,2
41085,1,43,8,69.2,5
41086,7,87,10,42.7,2
41087,7,44,2,44.4,2
41088,6,40,9,37.4,1
41089,7,77,4,55.7,6
41090,2,81,10,17.3,8
41091,1,88,3,27.2,8
41092,1,81,7,46.1,2
41093,0,57,3,52.6,4
41094,7,68,9,28.7,1
41095,6,75,7,30.7,1
41096,6,82,4,46.3,6
41097,6,85,8,24.7,4
41098,6,45,1,72.8,8
41099,7,71,3,31.6,8
41100,2,90,6,25.5,8
41101,8,70,3,18.4,2
41102,2,88,1,36.8,1
41103,5,61,5,42.4,8
41104,5,70,1,66.3,3
41105,6,54,6,63.0,4
41106,5,90,7,67.2,3
41107,4,75,6,24.1,2
41108,0,73,5,21.6,1
41109,2,41,10,52.8,8
41110,3,69,10,29.0,5
41111,3,85,1,20.6,1
41112,0,80,5,67.2,8
41113,3,79,1,52.8,2
41114,2,72,3,56.6,5
41115,7,71,6,23.6,1
41116,1,85,5,24.6,4
41117,7,52,7,66.0,6
41118,0,63,5,45.8,2
41119,3,42,2,58.9,5
41120,5,61,7,70.0,7
41121,3,58,4,18.5,6
41122,7,60,3,63.6,6
41123,1,40,5,37.9,4
41124,1,79,7,45.3,7
41125,0,69,5,20.6,2
41126,2,66,5,51.4,6
41127,2,83,10,16.2,8
41128,2,40,7,21.2,8
41129,4,62,7,30.1,3
41130,7,69,9,45.8,2
41131,7,88,1,59.3,6
41132,7,46,7,25.6,8
41133,6,88,5,37.3,2
41134,5,69,1,44.1,4
41135,7,69,10,60.3,1
41136,8,88,5,16.8,5
41137,2,63,8,60.5,2
41138,1,78,3,35.9,3
41139,4,71,4,48.5,5
41140,7,60,8,38.2,8
41141,7,83,6,41.7,1
41142,8,52,6,27.2,3
41143,6,80,10,53.5,7
41144,3,45,9,37.7,4
41145,2,76,5,45.5,4
41146,1,42,9,32.0,5
41147,3,62,7,63.7,7
41148,8,75,5,40.7,8
41149,5,64,9,30.3,1
41150,6,78,2,19.2,4
41151,0,51,5,56.9,3
41152,3,74,2,65.5,6
41153,4,66,3,36.8,2
41154,2,75,2,46.5,3
41155,6,87,7,67.8,2
41156,8,60,6,17.3,1
41157,6,48,9,19.4,5
41158,6,60,8,31.8,4
41159,5,57,1,68.7,6
41160,8,42,4,30.8,8
41161,0,84,5,71.8,1
41162,6,79,1,39.4,8
41163,5,63,1,35.7,3
41164,5,79,10,61.6,2
41165,8,67,6,49.5,8
41166,1,62,8,68.1,2
41167,0,89,6,53.3,3
41168,8,82,6,55.9,3
41169,2,76,5,63.4,8
41170,7,81,10,61.4,8
41171,7,45,2,30.5,3
41172,1,57,2,48.5,2
41173,0,60,2,39.2,7
41174,6,79,9,66.6,5
41175,7,73,2,38.8,3
41176,5,72,4,59.7,3
41177,3,82,9,48.3,2
41178,1,70,10,30.0,7
41179,2,65,5,45.2,4
41180,1,87,1,47.0,8
41181,0,59,9,65.1,8
41182,5,52,6,27.6,7
41183,5,76,7,35.8,6
41184,4,79,4,32.8,7
41185,7,42,7,50.8,3
41186,7,49,6,47.5,1
41187,6,66,5,29.5,7
41188,5,79,10,23.2,8
41189,7,84,9,66.2,5
41190,4,62,6,30.6,7
41191,0,45,7,49.7,4
41192,5,62,1,70.7,1
41193,0,80,1,28.7,6
41194,8,48,4,69.3,4
41195,4,52,10,57.1,7
41196,6,87,8,48.6,4
41197,5,88,4,60.8,5
41198,5,77,3,56.9,1
41199,3,89,1,58.2,3
41200,3,40,3,31.2,6
41201,3,90,7,68.6,2
41202,4,89,3,62.9,5
41203,4,85,4,65.4,2
41204,8,81,7,71.1,1
41205,7,90,3,62.6,4
41206,7,64,9,31.1,6
41207,5,56,3,57.7,8
41208,8,50,6,40.3,8
41209,1,53,4,66.7,7
41210,0,45,9,45.6,2
41211,7,60,7,16.4,8
41212,4,71,9,48.9,8
41213,7,45,2,20.6,7
41214,3,47,8,59.7,3
41215,4,56,9,30.5,5
41216,3,58,9,66.2,2
41217,4,50,1,35.6,6
41218,5,47,1,36.3,2
41219,3,73,8,39.4,6
41220,1,50,5,21.7,2
41221,2,46,7,18.6,3
41222,3,86,4,34.4,3
41223,1,56,1,24.0,4
41224,7,55,1,20.3,4
41225,8,87,9,63.9,7
41226,3,50,4,37.3,5
41227,1,43,3,45.2,3
41228,1,41,10,57.6,7
41229,4,45,3,38.0,3
41230,1,67,6,22.4,6
41231,5,70,2,72.8,4
41232,7,70,5,64.0,5
41233,1,62,6,67.3,3
41234,3,56,5,60.6,6
41235,8,83,9,20.4,4
41236,6,50,10,60.0,7
41237,3,90,7,54.4,6
41238,4,61,1,42.6,7
41239,5,71,4,67.3,4
41240,6,47,6,65.7,4
41241,2,64,8,57.5,7
41242,3,89,9,48.3,8
41243,5,61,1,35.4,1
41244,0,70,1,37.7,4
41245,0,89,8,62.8,1
41246,4,59,4,24.2,7
41247,8,57,10,66.7,6
41248,5,87,6,64.3,8
41249,7,64,10,54.8,1
41250,5,49,7,52.8,8
41251,4,69,2,65.2,8
41252,4,71,5,54.2,1
41253,3,65,9,57.2,1
41254,3,83,3,39.0,7
41255,4,56,7,45.2,1
41256,7,80,2,53.8,6
41257,1,61,1,59.3,2
41258,1,73,1,28.5,1
41259,8,71,1,17.0,8
41260,8,87,4,18.4,2
41261,7,83,8,36.4,6
41262,6,76,9,23.3,7
41263,5,54,9,21.2,2
41264,0,87,1,32.4,7
41265,8,87,10,40.9,7
41266,1,48,5,43.1,8
41267,7,63,3,20.4,5
41268,0,47,8,51.3,2
41269,7,87,3,57.3,1
41270,7,66,2,33.8,7
41271,0,83,6,69.9,3
41272,7,71,5,15.1,4
41273,0,44,9,26.6,4
41274,8,46,1,66.0,5
41275,2,67,8,58.2,6
41276,7,61,1,27.9,6
41277,3,54,6,61.3,1
41278,3,48,6,18.0,5
41279,5,79,10,32.9,7
41280,4,69,2,46.4,1
41281,0,68,5,19.4,5
41282,0,74,6,60.3,6
41283,2,80,6,45.1,4
41284,4,90,8,23.2,8
41285,3,62,1,43.9,7
41286,1,84,7,43.7,7
41287,2,84,5,69.8,5
41288,2,79,6,56.0,6
41289,2,78,9,54.1,2
41290,7,77,10,40.0,4
41291,1,53,2,61.9,7
41292,0,89,9,16.5,6
41293,5,51,5,19.9,4
41294,0,42,6,45.1,8
41295,2,48,1,70.6,2
41296,0,60,1,19.0,4
41297,0,85,6,50.2,2
41298,3,53,8,66.2,6
41299,2,75,6,32.0,5
41300,3,77,5,46.1,6
41301,6,77,10,56.4,3
41302,3,55,10,43.9,5
41303,7,66,5,37.6,7
41304,3,84,9,69.0,2
41305,0,65,9,47.0,6
41306,5,61,1,28.9,3
41307,7,56,3,53.3,4
41308,3,77,8,41.6,3
41309,5,47,7,38.9,2
41310,4,88,1,31.1,1
41311,1,48,1,38.6,3
41312,7,56,2,64.5,5
41313,0,54,2,31.1,4
41314,3,71,4,24.4,7
41315,7,49,1,16.4,3
41316,5,52,4,69.6,8
41317,1,83,4,65.0,6
41318,2,88,1,60.3,3
41319,2,73,4,64.4,5
41320,2,61,10,52.0,7
41321,1,86,9,55.7,2
41322,7,78,3,62.9,5
41323,7,38,3,51.8,3
41324,5,66,2,47.2,1
41325,7,41,2,50.4,2
41326,3,74,6,60.7,6
41327,5,84,1,57.7,4
41328,0,50,10,71.4,2
41329,7,56,3,29.9,1
41330,2,81,6,37.9,5
41331,3,84,3,27.5,5
41332,3,82,8,55.5,5
41333,3,49,4,52.8,4
41334,3,87,9,65.8,4
41335,0,73,9,33.1,7
41336,7,67,9,47.8,1
41337,0,57,10,34.3,1
41338,2,78,8,43.7,8
41339,7,81,3,37.4,7
41340,2,40,1,22.5,6
41341,1,41,6,53.3,6
41342,7,80,7,60.0,7
41343,4,73,10,33.1,6
41344,4,47,10,55.7,6
41345,8,44,10,64.9,4
41346,5,67,2,51.1,5
41347,7,52,1,29.2,1
41348,6,88,1,52.7,4
41349,0,76,8,18.6,5
41350,2,90,8,19.0,6
41351,4,78,2,55.3,5
41352,7,85,4,46.9,4
41353,1,51,5,20.8,8
41354,8,39,8,25.6,8
41355,3,43,10,18.7,7
41356,6,70,1,43.3,2
41357,0,43,4,37.3,8
41358,5,90,4,38.1,8
41359,5,56,9,16.5,8
41360,8,85,3,44.4,2
41361,3,78,6,40.2,4
41362,5,80,6,58.4,6
41363,8,87,3,19.2,2
41364,4,50,9,34.0,7
41365,5,50,9,35.5,8
41366,3,72,5,60.7,3
41367,8,81,10,18.9,6
41368,5,50,10,35.2,6
41369,6,63,6,37.2,4
41370,6,89,10,64.2,7
41371,4,84,6,48.5,5
41372,7,42,9,62.4,6
41373,3,50,5,46.6,8
41374,5,47,2,41.9,3
41375,0,90,10,24.3,4
41376,5,56,1,31.5,8
41377,6,78,2,15.9,2
41378,3,47,3,57.7,1
41379,2,83,7,56.4,1
41380,6,83,8,54.6,1
41381,0,39,1,67.6,7
41382,0,44,4,29.8,4
41383,3,42,2,18.6,3
41384,0,42,6,70.4,3
41385,4,67,5,63.5,3
41386,8,80,5,33.8,1
41387,7,90,8,50.7,2
41388,1,42,9,21.0,6
41389,3,43,2,16.0,6
41390,3,75,8,42.0,7
41391,1,75,5,24.8,3
41392,2,39,2,51.0,2
41393,0,44,4,64.3,1
41394,6,85,10,41.2,8
41395,7,74,1,25.9,2
41396,5,46,4,48.0,6
41397,7,76,5,28.3,6
41398,6,58,10,22.9,8
41399,0,83,4,58.4,2
41400,4,89,2,68.5,7
41401,6,54,8,21.6,1
41402,4,74,10,48.8,8
41403,5,42,9,17.1,7
41404,4,74,10,29.8,2
41405,4,74,6,18.2,6
41406,5,60,10,51.6,5
41407,8,73,6,72.4,6
41408,3,61,6,71.6,8
41409,1,89,1,28.0,7
41410,0,55,1,32.2,5
41411,0,65,10,41.4,1
41412,5,87,7,66.7,2
41413,6,67,4,22.7,7
41414,8,58,7,59.5,3
41415,0,40,3,48.9,6
41416,4,52,3,55.4,2
41417,8,42,8,54.8,6
41418,5,43,10,17.7,8
41419,1,40,4,57.9,3
41420,4,58,9,44.1,7
41421,4,40,6,26.5,6
41422,2,62,9,25.2,2
41423,2,63,9,21.1,6
41424,3,78,3,60.4,6
41425,2,52,7,37.5,8
41426,0,55,3,19.2,3
41427,6,65,1,57.1,2
41428,0,64,2,32.5,6
41429,0,42,7,46.9,1
41430,7,71,2,71.6,5
41431,2,82,4,55.6,4
41432,5,49,9,53.6,3
41433,5,59,7,57.1,2
41434,7,41,6,39.8,7
41435,2,47,8,17.0,7
41436,7,46,3,49.6,7
41437,2,78,2,19.5,3
41438,4,66,5,61.5,3
